LOCATION,X,Y,fe_exists
WEST MARGINAL NB WAY S BETWEEN S HOLDEN ST AND CLOVERDALE ST ON RP,-122.32894872280501,47.531174961272896,1
25TH AVE NE BETWEEN NE 44TH ST AND NE 47TH ST,-122.300906159187,47.6618882991076,1
12TH AVE BETWEEN E CHERRY ST AND E COLUMBIA ST,-122.316779942433,47.608642686294296,1
35TH AVE SW AND SW DAKOTA ST,-122.376186658043,47.5664869749185,1
SENECA ST BETWEEN 5TH AVE AND 6TH AVE,-122.332549619426,47.6082115128891,1
35TH AVE NE BETWEEN NE 62ND ST AND NE 65TH ST,-122.290263779196,47.674882742832786,1
PIKE ST BETWEEN TERRY AVE AND BOREN AVE,-122.32947079020701,47.6132328974776,1
NE PACIFIC ST BETWEEN UNIV HOSPITAL DR AND MONTLAKE BLVD NE,-122.305279740461,47.6493523289639,1
TAYLOR AVE N BETWEEN LEE ST AND TAYLOR UPPER AVE N,-122.346266731432,47.6315568655153,1
4TH AVE BETWEEN JEFFERSON ST AND JAMES ST,-122.329971418648,47.6028762964839,1
5TH AVE S BETWEEN S JACKSON ST AND S KING ST,-122.327668830025,47.598776767696,1
22ND AVE NW AND SHILSHOLE AVE NW,-122.38475007119301,47.666466887262295,1
SUMMIT AVE BETWEEN MADISON ST AND SPRING ST,-122.32324322787201,47.610622567461796,1
ROOSEVELT WAY NE BETWEEN NE 125TH N ST AND NE 127TH ST,-122.319484654489,47.72060405885329,1
NW 46TH ST BETWEEN 14TH AVE NW AND 15TH NB AVE NW,-122.37484952512699,47.6622036060157,1
DELRIDGE WAY SW BETWEEN DELRIDGE-W SEATTLE BR EB ON RP AND SW ANDOVER ST,-122.362787980313,47.5691413814811,1
E OLIVE WAY BETWEEN SUMMIT AVE E AND E JOHN ST,-122.324829060996,47.6192744605284,1
SW BARTON ST BETWEEN 40TH AVE SW AND SW DIRECTOR E ST,-122.383691928678,47.5210598488101,1
38TH AVE NW BETWEEN SEAVIEW AVE NW AND NW 61ST ST,-122.405329299343,47.672425011737204,1
ALASKAN WAY AND LENORA ST,-122.346300573449,47.609993984808995,0
S ALBRO PL BETWEEN ELLIS AVE S AND S EDDY ST,-122.31828813339399,47.5453086788186,1
EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,-122.326528756747,47.6787125821897,1
BOYLSTON AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,-122.323048888156,47.62370308336761,1
3RD AVE NW AND NW MARKET ST,-122.360801333599,47.666920389901705,1
5TH AVE NE BETWEEN NE 95TH ST AND NE 97TH ST,-122.323095455297,47.6985984732303,1
COLUMBIA ST BETWEEN 4TH AVE AND 5TH AVE,-122.331050796454,47.604893137143,1
N 45TH ST BETWEEN INTERLAKE AVE N AND WOODLAWN W AVE N,-122.339911558597,47.6613857197168,1
45TH AVE S BETWEEN S WEBSTER ST AND S HOLDEN ST,-122.276498358664,47.5343056839107,1
FAIRVIEW AVE BETWEEN BOREN AVE AND DENNY WAY,-122.33425299016899,47.618184402451,1
NW 49TH ST AND NW MARKET ST,-122.358835845417,47.6643031237319,1
4TH AVE BETWEEN COLUMBIA ST AND MARION ST,-122.331930429862,47.60501790224379,1
35TH AVE NE BETWEEN NE 65TH ST AND NE 68TH ST,-122.290299185916,47.67669147435579,1
BOREN AVE AND MADISON ST,-122.32513907679301,47.6093379722992,1
14TH AVE S AND S BAYVIEW ST,-122.31471173122699,47.581021387092285,1
S CLOVERDALE ST BETWEEN 10TH AVE S AND 12TH AVE S,-122.318932928246,47.5264530172406,1
EAST MARGINAL WAY S AND S LUCILE ST,-122.337025912339,47.553440075012595,1
22ND AVE E BETWEEN E MADISON ST AND E JOHN ST,-122.30363492712699,47.6193152267871,1
2ND AVE NW AND NW 97TH ST,-122.359416368407,47.69966479290811,1
DELRIDGE WAY SW BETWEEN SW BRANDON ST AND SW FINDLAY ST,-122.36297547645201,47.552821135664,1
25TH AVE NW BETWEEN NW 73RD ST AND NW 75TH ST,-122.38869478552601,47.6822232572888,1
14TH AVE AND E FIR ST,-122.31419707767799,47.6026812841654,1
NE 45TH ST BETWEEN 8TH E AVE NE AND 9TH W AVE NE,-122.31917255340099,47.661308851034796,1
6TH AVE NW AND LEARY N WAY NW,-122.36398436787,47.658190444527996,1
15TH AVE NW AND NW 60TH ST,-122.37621111924601,47.672359665866395,1
SW AVALON WAY BETWEEN 30TH AVE SW AND SW GENESEE ST,-122.371670708462,47.5661385080699,1
CALIFORNIA AVE SW BETWEEN SW HUDSON ST AND SW DAWSON N ST,-122.38689807820101,47.556976919201404,1
LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,-122.344343383185,47.611504001405706,1
INTERLAKE AVE N AND N 38TH ST,-122.34134796546002,47.6526980863501,1
SEWARD PARK AVE S BETWEEN S FONTANELLE PL AND S KENYON ST,-122.266861330848,47.533529468469716,1
15TH AVE NE BETWEEN NE 95TH ST AND NE 96TH ST,-122.312099767902,47.6980704143659,1
DEXTER AVE N AND DEXTER WAY N,-122.343357454578,47.6376201157292,1
RIVIERA PL NE BETWEEN DEAD END 1 AND 42ND PL NE,-122.28060015409599,47.7249978186738,1
CALIFORNIA AVE SW AND SW ALASKA ST,-122.3867781109,47.56110646775621,1
AURORA AVE N AND HALLADAY ST,-122.34694325773899,47.642255124403704,1
12TH AVE E BETWEEN E LYNN E ST AND E MILLER ST,-122.316979588892,47.6401997398172,1
1ST AVE NE BETWEEN NE NORTHGATE WAY AND 1ST PL NE,-122.32862142840901,47.7095481476781,1
15TH AVE NE BETWEEN NE 137TH ST AND NE 140TH ST,-122.312687358792,47.729385614825496,1
E DENNY WAY AND E OLIVE WAY,-122.325632951347,47.6184887812148,1
20TH AVE NE BETWEEN NE 88TH ST AND NE 89TH ST,-122.30684084369499,47.6925764923813,1
AIRPORT WAY S BETWEEN S CARSTENS PL AND S HOMER ST,-122.318669199077,47.5510169497564,1
W EMERSON PL AND W EMERSON ST,-122.380605390561,47.653996696674795,1
12TH AVE E BETWEEN E DENNY WAY AND E JOHN ST,-122.316919084411,47.6193512100602,1
CORNELL AVE S AND RAINIER AVE S,-122.24657674998998,47.5110524772783,1
4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,-122.339381135586,47.6126773361413,1
34TH AVE BETWEEN E UNION ST AND E PIKE ST,-122.28929028547199,47.6134687715125,1
PRINCETON AVE NE AND SAND POINT WAY NE,-122.27579766954099,47.668296573897294,1
26TH AVE NE AND NE 55TH ST,-122.29956347074601,47.668524330422,1
S MEAD ST BETWEEN 42ND AVE S AND RAINIER AVE S,-122.27903364857,47.55043350925629,1
3RD AVE BETWEEN MADISON ST AND SPRING ST,-122.334345301656,47.6059806273036,1
W DRAVUS ST BETWEEN 20TH AVE W AND 21ST AVE W,-122.382667721404,47.648456918068504,1
15TH AVE NW AND NW 77TH ST,-122.376786479364,47.68505828847779,1
35TH AVE NE AND NE 125TH ST,-122.29078406177,47.7192534373743,1
SWIFT AVE S BETWEEN COVELLO W DR S AND COVELLO E DR S,-122.300003785833,47.5394426660904,1
POPLAR PL S BETWEEN S CHARLES ST AND S NORMAN ST,-122.311274649468,47.593498378770896,1
28TH AVE S BETWEEN S JUNEAU ST AND S RAYMOND N ST,-122.296882441038,47.549242963963785,1
BANNER WAY NE BETWEEN NE 80TH ST AND 85TH ST ON RP,-122.32616132567101,47.6876820368701,1
11TH AVE NW AND NW 56TH ST,-122.370757564573,47.6694377714443,1
15TH AVE NE AND NE PACIFIC ST,-122.31246414473301,47.652975964136104,1
LINDEN AVE N BETWEEN N 100TH ST AND N 101ST ST,-122.347346620086,47.7017986379459,1
9TH AVE AND SENECA ST,-122.328665722754,47.60983626783921,1
S LUCILE ST BETWEEN S LUCILE ST BR AND 12TH AVE S,-122.318287351189,47.5534605424858,1
6TH AVE S AND S SPOKANE NR ST,-122.32598469864,47.5717156015367,1
17TH AVE AND E MADISON ST,-122.310151236465,47.6155898632955,1
4TH AVE S AND S FIDALGO ST,-122.329577490571,47.55045912178221,1
YALE AVE N BETWEEN JOHN ST AND THOMAS ST,-122.330420404905,47.620242977983395,1
W NICKERSON ST BETWEEN 3RD AVE W AND 6TH AVE W,-122.362667685405,47.65123294036589,1
WESTLAKE AVE N BETWEEN HALLADAY ST AND NEWELL ST,-122.344070715902,47.6431202701344,1
8TH AVE NE AND NE 45TH W ST,-122.319772873073,47.6613127500503,1
RAINIER AVE S BETWEEN S HUDSON ST AND 39TH N AVE S,-122.28410116030399,47.5564504808707,1
3RD AVE NW AND NW 103RD N ST,-122.36075296358801,47.7036681569715,1
DELRIDGE WAY SW BETWEEN SW SPOKANE ST AND CHELAN SR AVE SW,-122.36004568275801,47.5719651222006,1
N 42ND ST BETWEEN WHITMAN E AVE N AND WOODLAND PK S AVE N,-122.345150037664,47.657735998661785,1
HOLMAN RD N BETWEEN N 104TH ST AND GREENWOOD AVE N,-122.356157244423,47.704726129906796,1
N 85TH ST BETWEEN AURORA AVE N AND NESBIT AVE N,-122.343987560264,47.69055852597611,1
M L KING JR ER WAY S BETWEEN S ALASKA ST AND S ANGELINE ST,-122.29278523587601,47.5600755875282,1
8TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST,-122.36617279046301,47.6712532574428,1
TERRY AVE BETWEEN TERRACE ST AND JEFFERSON ST,-122.322663205629,47.6049478181848,1
BOREN AVE AND PIKE ST,-122.328913101671,47.6134658203127,1
EAST MARGINAL WAY S AND S MICHIGAN ST,-122.331306048169,47.5448814245195,1
THOMAS ST BETWEEN 1ST AVE N AND WARREN AVE N,-122.35478109721599,47.6209333829452,1
RAINIER AVE S BETWEEN 22ND N AVE S AND S HOLGATE ST,-122.304348000506,47.5864719884165,1
4TH AVE NE BETWEEN NE 44TH ST AND NE 45TH ST,-122.324044648647,47.6607695277003,1
N 62ND ST BETWEEN 1ST AVE NW AND PALATINE AVE N,-122.35693744569299,47.67405906777061,1
FLORENTIA ST BETWEEN 2ND AVE N AND MAYFAIR AVE N,-122.352900044686,47.646886080718296,1
3RD AVE BETWEEN YESLER WAY AND JAMES ST,-122.330896414821,47.6022092960738,1
15TH AVE S BETWEEN S HANFORD ST AND S HINDS ST,-122.313388111261,47.5740945033286,1
21ST AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,-122.30546750404699,47.662164014493506,1
TERRY AVE BETWEEN JAMES ST AND CHERRY ST,-122.323966305606,47.6063743470031,1
EASTLAKE AVE E AND FUHRMAN AVE E,-122.321275256875,47.651578271637895,1
5TH AVE NE AND BANNER WAY NE,-122.32292811346599,47.6850726871421,1
EAST GREEN LAKE DR N AND N 77TH ST,-122.335013272396,47.6843966672095,1
WEST MARGINAL WAY S BETWEEN 1ST AVE S AND S HOLDEN ST,-122.333527003241,47.5361684323403,1
30TH AVE NE AND NE 125TH ST,-122.296313995976,47.719284891016905,1
2ND AVE AND STEWART ST,-122.340452139106,47.610963948770504,1
16TH AVE SW BETWEEN SW AUSTIN ST AND SW HOLDEN ST,-122.355029090333,47.53411904842589,1
15TH AVE BETWEEN E MADISON ST AND E PINE ST,-122.31276886033702,47.614891642473296,1
ELLIOTT AVE W BETWEEN W MERCER ST AND W MERCER PL,-122.36702355856899,47.6255926544788,1
LINDEN AVE N BETWEEN N 137TH N ST AND N 138TH ST,-122.347741054536,47.7291362175844,1
N 74TH ST BETWEEN GREENWOOD AVE N AND DAYTON AVE N,-122.35394128573601,47.682555554853295,1
21ST AVE NW BETWEEN NW 86TH ST AND NW 90TH ST,-122.382893744622,47.6928419478063,1
28TH AVE W AND W DRAVUS ST,-122.39290032462799,47.6486461757208,1
AIRPORT WAY S BETWEEN S HORTON S ST AND S HINDS ST,-122.321430156952,47.5739103389361,1
15TH AVE NE BETWEEN NE 86TH ST AND NE 88TH ST,-122.31220276834499,47.6917050175214,1
N 40TH ST BETWEEN DENSMORE AVE N AND WALLINGFORD AVE N,-122.33685581206801,47.6556518030229,1
EASTLAKE AVE E AND E HAMLIN ST,-122.325879124438,47.6456237767743,1
E UNION ST BETWEEN 21ST AVE AND 22ND AVE,-122.30429445281601,47.6129271810439,1
6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,-122.340263155809,47.615544027587006,1
M L KING JR ER WAY S BETWEEN S ANGELINE ST AND S EDMUNDS ST,-122.292120049322,47.5590090799461,1
LAKE WASHINGTON BLVD S BETWEEN 53RD AVE S AND S ALASKA ST,-122.265367689767,47.5613528463554,1
SW AVALON WAY BETWEEN 35TH AVE SW AND 36TH AVE SW,-122.376817374252,47.5640768672289,1
SW ADMIRAL WAY BETWEEN CALIFORNIA AVE SW AND 44TH AVE SW,-122.387200683222,47.5811876265032,1
1ST AVE S BETWEEN SW KENYON ST AND S CLOVERDALE W ST,-122.334846956374,47.5290045409556,1
RAINIER AVE S BETWEEN 57TH AVE S AND ITHACA PL S,-122.26115003494,47.5203167513875,1
15TH AVE NE BETWEEN NE 69TH ST AND NE 70TH ST,-122.311996582763,47.6790480865918,1
FREMONT AVE N BETWEEN N 103RD ST AND N 104TH ST,-122.35006161608901,47.70397958140021,1
EASTLAKE AVE E BETWEEN E SHELBY ST AND E ALLISON ST,-122.323977166013,47.6480842498957,1
1ST AVE S AND S ATLANTIC ST,-122.33419545314399,47.59031216424021,1
SW SPOKANE NR ST BETWEEN WEST SEATTLE BRIDGE TRL AND 11TH AVE SW,-122.348620575279,47.571628176626604,1
11TH AVE NW BETWEEN NW 53RD ST AND NW 54TH ST,-122.370761168239,47.667521031056296,1
15TH AVE S BETWEEN GOLF DR S AND S ATLANTIC ST,-122.31422168861299,47.5914747519798,1
UNIVERSITY BR BETWEEN FUHRMAN AVE E AND POINT A,-122.32092313705601,47.6520259473389,1
QUEEN ANNE AVE N BETWEEN ETRURIA ST AND DRAVUS ST,-122.357683943814,47.6482167012992,1
BEACON WR AVE S BETWEEN S COLUMBIAN WAY AND S FERDINAND N ST,-122.304406326192,47.558802095745705,1
AURORA AVE N AND N 80TH ST,-122.344503229914,47.68694220503679,1
11TH AVE BETWEEN E PIKE ST AND E PINE ST,-122.318150169973,47.614673044120394,1
21ST AVE BETWEEN E MARION ST AND E UNION ST,-122.304989597197,47.6114743382415,1
5TH AVE AND VIRGINIA ST,-122.339173571234,47.6137270692875,1
35TH AVE SW BETWEEN SW MORGAN ST AND SW HOLLY ST,-122.376466591478,47.543773580049105,1
5TH AVE AND UNIVERSITY ST,-122.333756830497,47.6086925967336,1
GREENWOOD AVE N AND N 79TH ST,-122.355299159501,47.686215109388,1
4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,-122.33531971877701,47.6087233530366,1
BROAD ST BETWEEN 5TH AVE N AND TAYLOR AVE N,,,0
M L KING JR WR WAY S BETWEEN S MYRTLE ST AND S OTHELLO ST,-122.28173663968398,47.5379643881396,1
4TH AVE S BETWEEN S HOLGATE ST AND S WALKER ST,-122.32905800618299,47.5850736967405,1
1ST AVE S AND S MEAD ST,-122.334217122504,47.55110537099301,1
MONTLAKE BLVD E AND EAST MONTLAKE PL E,-122.304097547955,47.6439612719314,1
20TH AVE BETWEEN E MADISON ST AND E DENNY WAY,-122.306091888806,47.61788082702479,1
1ST ER AVE S BETWEEN S HINDS ST AND S SPOKANE NR ST,-122.334078795394,47.5727038514507,1
28TH AVE NE AND NE 127TH ST,-122.29772081964799,47.7211016226719,1
W NICKERSON ST BETWEEN 6TH AVE W AND 8TH AVE W,-122.365964709735,47.65198247725601,1
DELRIDGE WAY SW BETWEEN SW HUDSON ST AND PUGET BLVD SW,-122.36293144288099,47.556355725732004,1
VIRGINIA ST BETWEEN 2ND AVE AND 3RD AVE,-122.341323868576,47.6120645300853,1
WEST SEATTLE BR WB BETWEEN SW ADMIRAL WY OFF RP AND POINT A,-122.37019365606199,47.571559350112715,1
WALLINGFORD AVE N BETWEEN N 143RD ST AND N 145TH ST,-122.336971990088,47.733223546614,1
12TH AVE NE AND NE 47TH ST,-122.315262721877,47.6631057968917,1
16TH AVE S AND S JACKSON ST,-122.311577423146,47.59922459598129,1
3RD AVE W BETWEEN W KINNEAR PL AND W PROSPECT ST,-122.360572904601,47.6282291402746,1
N 45TH ST BETWEEN STONE WAY N AND INTERLAKE AVE N,-122.341405937829,47.6613854420301,1
E DENNY WAY BETWEEN 23RD AVE AND 24TH AVE,-122.30186814037,47.6189305718598,1
WEST SEATTLE BR WB BETWEEN POINT A AND 35TH AVE SW,-122.37348680995599,47.56755220768121,1
STEWART ST BETWEEN YALE AVE N AND EASTLAKE AVE E,-122.329773841078,47.619221274431716,1
MERIDIAN AVE N AND N 51ST ST,-122.333712582554,47.6657719822171,1
15TH AVE NE AND NE 127TH ST,-122.31267066452,47.721222550664606,1
DIAGONAL AVE S AND EAST MARGINAL WAY S,-122.339438460033,47.5623236431594,1
35TH AVE SW BETWEEN SW TRENTON ST AND SW HENDERSON ST,-122.376669110507,47.5237579927866,1
SENECA ST BETWEEN 4TH AVE AND 5TH AVE,-122.333658665947,47.6077472222984,1
MERCER ST BETWEEN TAYLOR AVE N AND 6TH AVE N,-122.345208366925,47.6244523811982,1
RAINIER AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,-122.286488581983,47.5601082006865,1
SHILSHOLE AVE NW BETWEEN 22ND AVE NW AND 24TH AVE NW,-122.386158044433,47.66743301924151,1
RAINIER AVE S BETWEEN S AUSTIN ST AND S HOLDEN ST,-122.26998674472799,47.5341665949186,1
15TH AVE NE BETWEEN NE 140TH ST AND NE 143RD ST,-122.312711845635,47.731211515918204,1
5TH AVE NE BETWEEN NE 83RD ST AND NE 84TH ST,-122.322985572045,47.6893144580266,1
N 143RD ST BETWEEN EVANSTON AVE N AND LINDEN AVE N,-122.34976642535901,47.732314240516004,1
27TH AVE NE BETWEEN NE 60TH ST AND NE 62ND ST,-122.298531527071,47.6730573236977,1
30TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,-122.296324883463,47.7201872925352,1
N 92ND ST BETWEEN DENSMORE AVE N AND WALLINGFORD AVE N,-122.33705385390199,47.6959629513882,1
38TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,-122.380092300588,47.5625648002518,1
5TH AVE S BETWEEN 5TH AVE AND S WASHINGTON ST,-122.32765782835699,47.60127855018421,1
SW EDMUNDS ST BETWEEN COTTAGE PL SW AND DELRIDGE WAY SW,-122.36253726080099,47.559273912906285,1
RAINIER AVE S BETWEEN S CHARLESTOWN ST AND S ANDOVER ST,-122.289922853069,47.56888238389961,1
15TH AVE S BETWEEN S ATLANTIC ST AND S MASSACHUSETTS ST,-122.31375099423,47.58923404324661,1
AURORA AVE N BETWEEN HALLADAY ST AND RAYE ST,-122.34705505514799,47.642625698251,1
AIRPORT WAY S BETWEEN S EDMUNDS ST AND AIRPORT WY S VI,-122.32317337748002,47.5589199964508,1
ALASKAN WAY AND SPRING ST,-122.33909095737499,47.604487683882894,0
BOYLSTON AVE E BETWEEN LAKEVIEW N BV E AND E BOSTON ST,-122.32346608916299,47.6375274002424,1
BEACON AVE S BETWEEN 13TH AVE S AND 14TH AVE S,-122.315390386066,47.5818927133212,1
3RD AVE NW BETWEEN NW 79TH ST AND NW 80TH ST,-122.360650362668,47.686570727097504,1
8TH AVE NW AND NW 46TH ST,-122.36619534389901,47.662193084440794,1
1ST AVE S AND S BRANDON ST,-122.334215176989,47.554166183263,1
CORSON AVE S BETWEEN S VALE ST AND S HARNEY ST,-122.321232905085,47.5482427690333,1
7TH AVE S BETWEEN S CHARLESTOWN ST AND S BRADFORD ST,-122.324063104624,47.5693813004339,1
3RD AVE NE BETWEEN NE 100TH ST AND NE 103RD ST,-122.325830572756,47.70225227549941,1
8TH AVE NE BETWEEN NE 45TH E ST AND NE 47TH ST,-122.31956082727899,47.6622206639028,1
15TH AVE NE AND NE CAMPUS EB PY,-122.31213648969101,47.655975370114795,1
FREMONT AVE N AND N 46TH ST,-122.350033913176,47.6621355813168,1
3RD AVE NW AND NW 40TH N ST,-122.360822717085,47.656066861366995,1
6TH AVE N AND MERCER ST,-122.344135897357,47.6244417268071,1
BEACON AVE S BETWEEN S SPOKANE ST AND BEACON WR AVE S,-122.308059261951,47.5714208906674,1
20TH AVE SW BETWEEN SW DAKOTA ST AND SW GENESEE ST,-122.359028022802,47.5657016276343,1
S WINTHROP ST BETWEEN 14TH AVE S AND 15TH AVE S,-122.31402530965799,47.5759938555738,1
W ROY ST BETWEEN 2ND AVE W AND 3RD AVE W,-122.359979267283,47.625726405093495,1
39TH AVE SW BETWEEN SW SULLIVAN ST AND SW TILLMAN ST,-122.382024854715,47.5273259233875,1
4TH AVE S AND S LUCILE ST,-122.32955138450599,47.55339932974,1
S DEARBORN ST BETWEEN DEARBORN ST OFF RP AND 13TH AVE S,-122.31757116581801,47.5958209784097,1
PIKE PL BETWEEN STEWART ST AND VIRGINIA ST,-122.342820213374,47.610017996020495,1
26TH AVE E BETWEEN E DENNY WAY AND E JOHN ST,-122.298568221158,47.6195504037123,1
2ND AVE N AND ROY ST,-122.352784927104,47.6254425472668,1
7TH AVE NE BETWEEN NE 45TH ST AND NE 45TH ST ON RP,-122.320726223803,47.6615625063986,1
NE 75TH ST BETWEEN 21ST AVE NE AND RAVENNA AVE NE,-122.304666800248,47.6830471613863,1
34TH AVE NW BETWEEN NW 72ND ST AND NW 73RD ST,-122.40109306447799,47.6812904273878,1
NE 45TH ST BETWEEN 5TH AVE NE AND 7TH AVE NE,-122.32184411588699,47.661326275252286,1
SHAFFER AVE S BETWEEN S HOLLY ST AND S BRIGHTON ST,-122.294752262073,47.54198455286549,1
BROAD ST AND DENNY WAY,-122.350355314696,47.6185819193314,1
DELRIDGE WAY SW BETWEEN SW DAKOTA ST AND SW GENESEE ST,-122.36331216063,47.5656347371768,1
LAKE WASHINGTON BLVD S AND S ANGELINE ST,-122.26376961063801,47.5594564694594,1
4TH AVE S AND S ROYAL BROUGHAM WAY,-122.32904874350001,47.5923943831953,1
RAINIER AVE S BETWEEN S NORFOLK ST AND S COOPER ST,-122.251443492547,47.514014809851204,1
24TH AVE S AND S COLLEGE ST,-122.302385900931,47.5829434796673,1
BEACON AVE S AND S SPOKANE ST,-122.308252866731,47.5719240833331,1
N 36TH ST BETWEEN FREMONT PL N AND FREMONT AVE N,-122.35064280861401,47.6514388475365,1
SW ROXBURY ST BETWEEN 7TH W AVE SW AND 8TH AVE SW,-122.344786351338,47.5172998344825,1
1ST AV S NB OFF RP BETWEEN 1ST AV S BR NB AND EAST MARGINAL WAY S,-122.333067153659,47.5443022668842,1
11TH AVE NW AND NW 65TH E ST,-122.370850256725,47.6759670214269,1
PIKE ST BETWEEN 4TH AVE AND 5TH AVE,-122.336128729203,47.61044597363321,1
NE 68TH ST BETWEEN 12TH AVE NE AND 15TH N AVE NE,-122.313836157379,47.678034504043595,1
12TH AVE S BETWEEN S JACKSON ST AND S KING ST,-122.31722541278201,47.5987633280354,1
NE 65TH ST AND NE RAVENNA WB BV,-122.321852225182,47.67586707740029,1
MARION ST BETWEEN 4TH AVE AND 5TH AVE,-122.331703040158,47.6056059859626,1
12TH AVE AND E MADISON ST,-122.31673339075199,47.612889235770105,1
YALE AVE BETWEEN HOWELL ST AND STEWART ST,-122.330347532507,47.6178883220623,1
S GARDEN ST BETWEEN 48TH AVE S AND RAINIER AVE S,-122.27153360773,47.537639464425496,1
RAINIER AVE S BETWEEN S ANDOVER ST AND S DAKOTA ST,-122.28899573993999,47.56704703237471,1
S HILL ST BETWEEN 12TH AVE S AND 13TH AVE S,-122.31664339079398,47.584555133749,1
1ST AVE BETWEEN BELL ST AND BATTERY ST,-122.347162102656,47.6137583099113,1
19TH AVE NE BETWEEN NE 50TH ST AND NE 52ND ST,-122.30717908425699,47.665627390451,1
S RYAN WAY BETWEEN M L KING JR WAY S AND CITY LIMITS,-122.27681569750901,47.5075918838239,1
43RD AVE S BETWEEN S OTHELLO ST AND S WEBSTER ST,-122.279369918927,47.53613345471211,1
1ST AVE S AND S HANFORD ST,-122.33420302527,47.575575573802794,1
NE 145TH ST AND 8TH AVE NE,-122.320799810851,47.734027756920995,1
44TH AVE SW AND SW BRANDON ST,-122.388468618888,47.5539137602541,1
GREEN LAKE WAY N BETWEEN N 52ND ST AND N 53RD ST,-122.340087976927,47.666746428574704,1
NE 125TH ST BETWEEN 15TH AVE NE AND 16TH AVE NE,-122.31200289013701,47.7194079660132,1
12TH AVE S BETWEEN S CHARLES S ST AND S JUDKINS ST,-122.317280765709,47.5926866327654,1
AIRPORT WAY S BETWEEN S SPOKANE ST AND S COURT ST,-122.322737664413,47.571052488108215,1
28TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,-122.297711127807,47.7201832288581,1
N 130TH ST BETWEEN AURORA AVE N AND STONE AVE N,-122.34362853010799,47.7232111375375,1
23RD AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST,-122.302456928632,47.6229156445747,1
HIAWATHA PL S BETWEEN S CHARLES ST AND S BUSH PL,-122.308459966061,47.59356914494821,1
14TH AVE SW BETWEEN SW CLOVERDALE ST AND SW TRENTON W ST,-122.353112436642,47.525605194074004,1
32ND AVE NW AND NW MARKET ST,-122.398317853547,47.668624178790296,1
6TH AVE AND JAMES ST,-122.328078578054,47.604161234560614,1
2ND AVE S AND S LUCILE ST,-122.332386390039,47.5534150838923,1
16TH AVE AND E DENNY WAY,-122.311443471439,47.618516853336,1
11TH AVE BETWEEN E ALDER ST AND E TERRACE ST,-122.31810643836701,47.604778398759784,1
M L KING JR WR WAY S AND S KENYON ST,-122.28079279259,47.5315373678487,1
N 73RD ST BETWEEN PALATINE AVE N AND GREENWOOD AVE N,-122.355851599205,47.6818039474813,1
32ND AVE NE BETWEEN NE 137TH ST AND NE 140TH ST,-122.29370077446,47.729168214932784,1
ROOSEVELT WAY NE BETWEEN NE NORTHGATE WAY AND PINEHURST S WAY NE,-122.317861720849,47.709173803664,1
46TH AVE SW BETWEEN 47TH PL SW AND SW WILLOW ST,-122.39157549636101,47.5424702563299,1
5TH AVE NE AND NE NORTHGATE WAY,-122.323275453106,47.708594133634605,1
7TH AVE NE AND NE 45TH ST,-122.320727861346,47.661319003343,1
BELLEVUE AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST,-122.326588634769,47.6225570089485,1
EARL AVE NW AND NW 67TH ST,-122.391866186566,47.6776540642609,1
RAINIER AVE S BETWEEN S FRONTENAC ST AND S MYRTLE ST,-122.27083437819,47.539355383489706,1
